QUANTITYORDERED,PRICEEACH,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,CITY,STATE,COUNTRY,DEALSIZE
31,71.6,2219.6,10/10/2003 0:00,Shipped,4,10,2003,Motorcycles,81,San Francisco,CA,USA,Small
48,80.55,3866.4,11/4/2003 0:00,Shipped,4,11,2003,Motorcycles,81,North Sydney,NSW,Australia,Medium
21,93.56,1964.76,11/11/2003 0:00,Shipped,4,11,2003,Motorcycles,81,Lille,,France,Small
40,66.72,2668.8,11/19/2003 0:00,Shipped,4,11,2003,Motorcycles,81,Madrid,,Spain,Small
40,80.55,3222.0,1/15/2004 0:00,Shipped,1,1,2004,Motorcycles,81,Paris,,France,Medium
50,77.29,3864.5,2/21/2004 0:00,Shipped,1,2,2004,Motorcycles,81,Lille,,France,Medium
20,68.34,1366.8,4/5/2004 0:00,Shipped,2,4,2004,Motorcycles,81,NYC,NY,USA,Small
48,72.41,3475.68,5/26/2004 0:00,Shipped,2,5,2004,Motorcycles,81,Paris,,France,Medium
47,89.5,4206.5,6/30/2004 0:00,Shipped,2,6,2004,Motorcycles,81,Boston,MA,USA,Medium
21,70.78,1486.38,8/2/2004 0:00,Shipped,3,8,2004,Motorcycles,81,Brickhaven,MA,USA,Small
39,78.92,3077.88,8/27/2004 0:00,Shipped,3,8,2004,Motorcycles,81,Cambridge,MA,USA,Medium
44,80.55,3544.2,9/30/2004 0:00,Shipped,3,9,2004,Motorcycles,81,Helsinki,,Finland,Medium
28,88.68,2483.04,10/15/2004 0:00,Shipped,4,10,2004,Motorcycles,81,Stavern,,Norway,Small
45,77.29,3478.05,11/3/2004 0:00,Shipped,4,11,2004,Motorcycles,81,NYC,NY,USA,Medium
20,100.0,3657.8,11/17/2004 0:00,Shipped,4,11,2004,Motorcycles,81,Philadelphia,PA,USA,Medium
38,100.0,4682.36,11/24/2004 0:00,Shipped,4,11,2004,Motorcycles,81,Salzburg,,Austria,Medium
26,100.0,3937.7,12/9/2004 0:00,Shipped,4,12,2004,Motorcycles,81,Paris,,France,Medium
44,100.0,4984.32,1/7/2005 0:00,Shipped,1,1,2005,Motorcycles,81,New Bedford,MA,USA,Medium
49,100.0,5406.66,2/3/2005 0:00,Shipped,1,2,2005,Motorcycles,81,Nantes,,France,Medium
22,100.0,3491.18,3/4/2005 0:00,Shipped,1,3,2005,Motorcycles,81,San Rafael,CA,USA,Medium
31,68.34,2118.54,4/8/2005 0:00,Shipped,2,4,2005,Motorcycles,81,Liverpool,,UK,Small
41,70.67,2897.47,2/11/2003 0:00,Shipped,1,2,2003,Ships,66,Kobenhavn,,Denmark,Small
25,76.67,1916.75,4/28/2003 0:00,Shipped,2,4,2003,Ships,66,Salzburg,,Austria,Small
31,60.0,1860.0,6/12/2003 0:00,Shipped,2,6,2003,Ships,66,London,,UK,Small
41,64.0,2624.0,8/8/2003 0:00,Shipped,3,8,2003,Ships,66,San Rafael,CA,USA,Small
43,64.67,2780.81,9/28/2003 0:00,Shipped,3,9,2003,Ships,66,Madrid,,Spain,Small
24,76.0,1824.0,11/7/2003 0:00,Shipped,4,11,2003,Ships,66,Madrid,,Spain,Small
21,54.0,1134.0,11/14/2003 0:00,Shipped,4,11,2003,Ships,66,New Bedford,MA,USA,Small
23,64.67,1487.41,11/26/2003 0:00,Shipped,4,11,2003,Ships,66,Barcelona,,Spain,Small
38,74.67,2837.46,1/2/2004 0:00,Shipped,1,1,2004,Ships,66,Lyon,,France,Small
31,62.67,1942.77,2/19/2004 0:00,Shipped,1,2,2004,Ships,66,San Diego,CA,USA,Small
36,70.67,2544.12,3/29/2004 0:00,Shipped,1,3,2004,Ships,66,Newark,NJ,USA,Small
34,62.0,2108.0,6/17/2004 0:00,Shipped,2,6,2004,Ships,66,Montreal,Quebec,Canada,Small
21,65.34,1372.14,7/21/2004 0:00,Shipped,3,7,2004,Ships,66,Bruxelles,,Belgium,Small
45,78.67,3540.15,8/20/2004 0:00,Shipped,3,8,2004,Ships,66,Tsawassen,BC,Canada,Medium
26,75.34,1958.84,9/10/2004 0:00,Shipped,3,9,2004,Ships,66,Boston,MA,USA,Small
50,54.0,2700.0,10/14/2004 0:00,Shipped,4,10,2004,Ships,66,Manchester,,UK,Small
41,62.0,2542.0,10/29/2004 0:00,Shipped,4,10,2004,Ships,66,Nantes,,France,Small
39,60.0,2340.0,11/9/2004 0:00,Shipped,4,11,2004,Ships,66,Lule,,Sweden,Small
22,100.0,2816.44,11/23/2004 0:00,Shipped,4,11,2004,Ships,66,Minato-ku,Tokyo,Japan,Small
46,76.67,3526.82,12/2/2004 0:00,Shipped,4,12,2004,Ships,66,Madrid,,Spain,Medium
44,100.0,4627.92,1/31/2005 0:00,Shipped,1,1,2005,Ships,66,Oulu,,Finland,Medium
25,77.34,1933.5,2/28/2005 0:00,Shipped,1,2,2005,Ships,66,San Rafael,CA,USA,Small
39,66.67,2600.13,3/23/2005 0:00,Shipped,1,3,2005,Ships,66,San Rafael,CA,USA,Small
31,100.0,3312.97,2/17/2003 0:00,Shipped,1,2,2003,Planes,91,Bergamo,,Italy,Medium
47,82.21,3863.87,4/29/2003 0:00,Shipped,2,4,2003,Planes,91,Melbourne,Victoria,Australia,Medium
24,77.64,1863.36,6/27/2003 0:00,Shipped,2,6,2003,Planes,91,Madrid,,Spain,Small
36,100.0,3945.96,8/10/2003 0:00,Shipped,3,8,2003,Planes,91,New Bedford,MA,USA,Medium
48,100.0,4954.08,10/8/2003 0:00,Shipped,4,10,2003,Planes,91,Madrid,,Spain,Medium
28,98.65,2762.2,10/28/2003 0:00,Shipped,4,10,2003,Planes,91,Burlingame,CA,USA,Small
48,83.12,3989.76,12/1/2003 0:00,Shipped,4,12,2003,Planes,91,Burbank,CA,USA,Medium
21,78.55,1649.55,1/12/2004 0:00,Shipped,1,1,2004,Planes,91,Osaka,Osaka,Japan,Small
25,100.0,2534.75,2/20/2004 0:00,Shipped,1,2,2004,Planes,91,Melbourne,Victoria,Australia,Small
25,100.0,2580.25,4/2/2004 0:00,Shipped,2,4,2004,Planes,91,Tsawassen,BC,Canada,Small
31,91.34,2831.54,5/11/2004 0:00,Shipped,2,5,2004,Planes,91,San Jose,CA,USA,Small
32,89.51,2864.32,7/23/2004 0:00,Shipped,3,7,2004,Planes,91,Nantes,,France,Small
24,83.12,1994.88,8/21/2004 0:00,Shipped,3,8,2004,Planes,91,Oslo,,Norway,Small
42,100.0,4296.6,9/15/2004 0:00,Shipped,3,9,2004,Planes,91,Munich,,Germany,Medium
21,100.0,2224.95,10/15/2004 0:00,Shipped,4,10,2004,Planes,91,White Plains,NY,USA,Small
34,82.21,2795.14,11/1/2004 0:00,Shipped,4,11,2004,Planes,91,Cowes,Isle of Wight,UK,Small
27,100.0,2762.1,11/12/2004 0:00,Shipped,4,11,2004,Planes,91,Bergamo,,Italy,Small
30,88.6,2658.0,11/24/2004 0:00,Shipped,4,11,2004,Planes,91,Barcelona,,Spain,Small
39,100.0,5043.87,12/4/2004 0:00,Shipped,4,12,2004,Planes,91,Glendale,CT,USA,Medium
20,60.54,1210.8,12/17/2004 0:00,Shipped,4,12,2004,Planes,91,Chatswood,NSW,Australia,Small
37,81.87,3029.19,2/3/2005 0:00,Shipped,1,2,2005,Planes,91,Nantes,,France,Medium
46,100.0,10066.6,3/3/2005 0:00,Shipped,1,3,2005,Planes,91,New Bedford,MA,USA,Large
47,87.69,4121.43,3/30/2005 0:00,Shipped,1,3,2005,Planes,91,Reims,,France,Medium
23,91.34,2100.82,5/10/2005 0:00,Shipped,2,5,2005,Planes,91,Reggio Emilia,,Italy,Small
29,70.15,2034.35,2/11/2003 0:00,Shipped,1,2,2003,Ships,86,Kobenhavn,,Denmark,Small
38,79.68,3027.84,4/16/2003 0:00,Shipped,2,4,2003,Ships,86,Singapore,,Singapore,Medium
32,97.0,3104.0,6/6/2003 0:00,Shipped,2,6,2003,Ships,86,Madrid,,Spain,Medium
43,84.01,3612.43,8/8/2003 0:00,Shipped,3,8,2003,Ships,86,San Rafael,CA,USA,Medium
31,87.48,2711.88,9/28/2003 0:00,Shipped,3,9,2003,Ships,86,Madrid,,Spain,Small
29,100.0,3013.97,10/21/2003 0:00,Shipped,4,10,2003,Ships,86,New Bedford,MA,USA,Medium
31,88.34,2738.54,11/7/2003 0:00,Shipped,4,11,2003,Ships,86,Madrid,,Spain,Small
30,94.4,2832.0,11/14/2003 0:00,Shipped,4,11,2003,Ships,86,New Bedford,MA,USA,Small
50,94.4,4720.0,11/26/2003 0:00,Shipped,4,11,2003,Ships,86,New Haven,CT,USA,Medium
40,80.55,3222.0,1/2/2004 0:00,Shipped,1,1,2004,Ships,86,Lyon,,France,Medium
23,97.0,2231.0,2/18/2004 0:00,Shipped,1,2,2004,Ships,86,Bruxelles,,Belgium,Small
26,88.34,2296.84,3/20/2004 0:00,Shipped,1,3,2004,Ships,86,Cowes,Isle of Wight,UK,Small
21,100.0,2146.2,7/21/2004 0:00,Shipped,3,7,2004,Ships,86,Bruxelles,,Belgium,Small
43,86.61,3724.23,8/20/2004 0:00,Shipped,3,8,2004,Ships,86,San Rafael,CA,USA,Medium
29,71.89,2084.81,9/9/2004 0:00,Shipped,3,9,2004,Ships,86,Torino,,Italy,Small
38,91.81,3488.78,10/14/2004 0:00,Shipped,4,10,2004,Ships,86,Manchester,,UK,Medium
23,76.22,1753.06,10/22/2004 0:00,Shipped,4,10,2004,Ships,86,Aaarhus,,Denmark,Small
20,100.0,3469.2,11/10/2004 0:00,Resolved,4,11,2004,Ships,86,Kobenhavn,,Denmark,Medium
36,70.3,2530.8,11/21/2004 0:00,Shipped,4,11,2004,Ships,86,NYC,NY,USA,Small
28,100.0,2924.32,12/2/2004 0:00,Shipped,4,12,2004,Ships,86,Madrid,,Spain,Small
44,100.0,4496.8,1/26/2005 0:00,Shipped,1,1,2005,Ships,86,Minato-ku,Tokyo,Japan,Medium
49,100.0,6397.44,2/23/2005 0:00,Shipped,1,2,2005,Ships,86,San Francisco,CA,USA,Medium
32,80.55,2577.6,3/28/2005 0:00,Shipped,1,3,2005,Ships,86,Toulouse,,France,Small
30,100.0,3177.3,2/17/2003 0:00,Shipped,1,2,2003,Ships,90,Bergamo,,Italy,Medium
29,94.14,2730.06,4/28/2003 0:00,Shipped,2,4,2003,Ships,90,Salzburg,,Austria,Small
22,85.99,1891.78,6/16/2003 0:00,Shipped,2,6,2003,Ships,90,Glendale,CT,USA,Small
26,100.0,2612.48,8/10/2003 0:00,Shipped,3,8,2003,Ships,90,New Bedford,MA,USA,Small
32,91.43,2925.76,10/6/2003 0:00,Shipped,4,10,2003,Ships,90,Helsinki,,Finland,Small
34,96.86,3293.24,11/8/2003 0:00,Shipped,4,11,2003,Ships,90,Toulouse,,France,Medium
24,99.57,2389.68,11/14/2003 0:00,Shipped,4,11,2003,Ships,90,London,,UK,Small
24,90.52,2172.48,11/26/2003 0:00,Shipped,4,11,2003,Ships,90,Barcelona,,Spain,Small
33,88.71,2927.43,1/9/2004 0:00,Shipped,1,1,2004,Ships,90,Los Angeles,CA,USA,Small
26,100.0,2659.54,2/19/2004 0:00,Shipped,1,2,2004,Ships,90,San Diego,CA,USA,Small
40,95.95,3838.0,5/8/2004 0:00,Shipped,2,5,2004,Ships,90,Cambridge,MA,USA,Medium
24,90.52,2172.48,7/21/2004 0:00,Shipped,3,7,2004,Ships,90,Brickhaven,MA,USA,Small
20,94.14,1882.8,8/20/2004 0:00,Shipped,3,8,2004,Ships,90,Tsawassen,BC,Canada,Small
34,100.0,3477.86,9/15/2004 0:00,Shipped,3,9,2004,Ships,90,Munich,,Germany,Medium
34,97.76,3323.84,10/14/2004 0:00,Shipped,4,10,2004,Ships,90,Philadelphia,PA,USA,Medium
45,93.24,4195.8,11/1/2004 0:00,Shipped,4,11,2004,Ships,90,Cowes,Isle of Wight,UK,Medium
41,100.0,4156.58,11/12/2004 0:00,Shipped,4,11,2004,Ships,90,Bergamo,,Italy,Medium
55,71.25,3918.75,11/23/2004 0:00,Shipped,4,11,2004,Ships,90,Minato-ku,Tokyo,Japan,Medium
23,100.0,2352.67,12/3/2004 0:00,Shipped,4,12,2004,Ships,90,Brickhaven,MA,USA,Small
24,45.39,1089.36,12/17/2004 0:00,Shipped,4,12,2004,Ships,90,Chatswood,NSW,Australia,Small
32,84.41,2701.12,1/31/2005 0:00,Shipped,1,1,2005,Ships,90,Oulu,,Finland,Small
29,85.76,2487.04,3/1/2005 0:00,Resolved,1,3,2005,Ships,90,Madrid,,Spain,Small
36,100.0,3910.32,3/30/2005 0:00,Shipped,1,3,2005,Ships,90,Reims,,France,Medium
46,87.8,4038.8,4/1/2005 0:00,Shipped,2,4,2005,Ships,90,San Jose,CA,USA,Medium
34,100.0,3763.46,2/17/2003 0:00,Shipped,1,2,2003,Planes,99,Bergamo,,Italy,Medium
24,100.0,2584.8,4/29/2003 0:00,Shipped,2,4,2003,Planes,99,Melbourne,Victoria,Australia,Small
40,100.0,4427.6,6/16/2003 0:00,Shipped,2,6,2003,Planes,99,Glendale,CT,USA,Medium
26,82.77,2152.02,8/10/2003 0:00,Shipped,3,8,2003,Planes,99,New Bedford,MA,USA,Small
20,100.0,2353.4,10/6/2003 0:00,Shipped,4,10,2003,Planes,99,Helsinki,,Finland,Small
31,100.0,3431.39,10/28/2003 0:00,Shipped,4,10,2003,Planes,99,Burlingame,CA,USA,Medium
22,87.75,1930.5,11/8/2003 0:00,Shipped,4,11,2003,Planes,99,Toulouse,,France,Small
42,100.0,4774.56,11/27/2003 0:00,Shipped,4,11,2003,Planes,99,Makati City,,Philippines,Medium
26,99.72,2592.72,1/12/2004 0:00,Shipped,1,1,2004,Planes,99,Osaka,Osaka,Japan,Small
37,87.75,3246.75,2/19/2004 0:00,Shipped,1,2,2004,Planes,99,San Diego,CA,USA,Medium
38,88.75,3372.5,4/2/2004 0:00,Shipped,2,4,2004,Planes,99,Tsawassen,BC,Canada,Medium
35,100.0,3909.15,5/11/2004 0:00,Shipped,2,5,2004,Planes,99,San Jose,CA,USA,Medium
39,100.0,4472.52,7/23/2004 0:00,Shipped,3,7,2004,Planes,99,Nantes,,France,Medium
45,100.0,4576.95,8/21/2004 0:00,Shipped,3,8,2004,Planes,99,Oslo,,Norway,Medium
24,100.0,2441.04,9/15/2004 0:00,Shipped,3,9,2004,Planes,99,Munich,,Germany,Small
35,88.75,3106.25,10/15/2004 0:00,Shipped,4,10,2004,Planes,99,White Plains,NY,USA,Medium
23,100.0,2706.41,11/1/2004 0:00,Shipped,4,11,2004,Planes,99,Cowes,Isle of Wight,UK,Small
37,100.0,4021.53,11/12/2004 0:00,Shipped,4,11,2004,Planes,99,Bergamo,,Italy,Medium
55,87.75,4826.25,11/24/2004 0:00,Shipped,4,11,2004,Planes,99,Barcelona,,Spain,Medium
49,100.0,4935.28,12/3/2004 0:00,Shipped,4,12,2004,Planes,99,Brickhaven,MA,USA,Medium
26,100.0,2754.7,12/17/2004 0:00,Shipped,4,12,2004,Planes,99,Chatswood,NSW,Australia,Small
33,100.0,3856.71,2/3/2005 0:00,Shipped,1,2,2005,Planes,99,Nantes,,France,Medium
37,83.84,3102.08,3/1/2005 0:00,Resolved,1,3,2005,Planes,99,Madrid,,Spain,Medium
22,86.76,1908.72,3/30/2005 0:00,Shipped,1,3,2005,Planes,99,Reims,,France,Small
22,100.0,2457.18,5/10/2005 0:00,Shipped,2,5,2005,Planes,99,Reggio Emilia,,Italy,Small
31,65.77,2038.87,2/11/2003 0:00,Shipped,1,2,2003,Ships,72,Kobenhavn,,Denmark,Small
38,65.77,2499.26,4/28/2003 0:00,Shipped,2,4,2003,Ships,72,Salzburg,,Austria,Small
45,85.29,3838.05,6/12/2003 0:00,Shipped,2,6,2003,Ships,72,London,,UK,Medium
31,85.29,2643.99,8/10/2003 0:00,Shipped,3,8,2003,Ships,72,New Bedford,MA,USA,Small
36,64.33,2315.88,10/2/2003 0:00,Shipped,4,10,2003,Ships,72,Glendale,CA,USA,Small
32,76.62,2451.84,11/7/2003 0:00,Shipped,4,11,2003,Ships,72,Madrid,,Spain,Small
39,57.82,2254.98,11/14/2003 0:00,Shipped,4,11,2003,Ships,72,New Bedford,MA,USA,Small
50,78.79,3939.5,11/26/2003 0:00,Shipped,4,11,2003,Ships,72,Barcelona,,Spain,Medium
46,74.45,3424.7,1/2/2004 0:00,Shipped,1,1,2004,Ships,72,Lyon,,France,Medium
36,80.95,2914.2,2/19/2004 0:00,Shipped,1,2,2004,Ships,72,San Diego,CA,USA,Small
29,82.4,2389.6,3/29/2004 0:00,Shipped,1,3,2004,Ships,72,Newark,NJ,USA,Small
44,68.67,3021.48,6/17/2004 0:00,Shipped,2,6,2004,Ships,72,Montreal,Quebec,Canada,Medium
42,62.16,2610.72,7/21/2004 0:00,Shipped,3,7,2004,Ships,72,Bruxelles,,Belgium,Small
47,65.77,3091.19,8/20/2004 0:00,Shipped,3,8,2004,Ships,72,Tsawassen,BC,Canada,Medium
44,58.55,2576.2,9/10/2004 0:00,Shipped,3,9,2004,Ships,72,Boston,MA,USA,Small
43,75.17,3232.31,10/14/2004 0:00,Shipped,4,10,2004,Ships,72,Manchester,,UK,Medium
48,74.45,3573.6,11/1/2004 0:00,Shipped,4,11,2004,Ships,72,Cowes,Isle of Wight,UK,Medium
21,96.31,2022.51,11/10/2004 0:00,Resolved,4,11,2004,Ships,72,Kobenhavn,,Denmark,Small
50,74.35,3717.5,11/23/2004 0:00,Shipped,4,11,2004,Ships,72,Minato-ku,Tokyo,Japan,Medium
29,75.35,2185.15,12/2/2004 0:00,Shipped,4,12,2004,Ships,72,Madrid,,Spain,Small
41,70.33,2883.53,1/31/2005 0:00,Shipped,1,1,2005,Ships,72,Oulu,,Finland,Small
37,100.0,5017.57,3/1/2005 0:00,Resolved,1,3,2005,Ships,72,Madrid,,Spain,Medium
22,66.5,1463.0,3/28/2005 0:00,Shipped,1,3,2005,Ships,72,Toulouse,,France,Small
42,100.0,4460.82,1/29/2003 0:00,Shipped,1,1,2003,Classic Cars,101,Stavern,,Norway,Medium
42,100.0,4758.18,4/1/2003 0:00,Shipped,2,4,2003,Classic Cars,101,Paris,,France,Medium
45,100.0,4597.2,5/28/2003 0:00,Shipped,2,5,2003,Classic Cars,101,Madrid,,Spain,Medium
36,100.0,4114.8,7/24/2003 0:00,Shipped,3,7,2003,Classic Cars,101,Burlingame,CA,USA,Medium
20,100.0,2104.0,9/19/2003 0:00,Shipped,3,9,2003,Classic Cars,101,Singapore,,Singapore,Small
39,81.93,3195.27,10/21/2003 0:00,Resolved,4,10,2003,Classic Cars,101,Graz,,Austria,Medium
42,85.98,3611.16,11/6/2003 0:00,Shipped,4,11,2003,Classic Cars,101,London,,UK,Medium
23,86.99,2000.77,11/13/2003 0:00,Shipped,4,11,2003,Classic Cars,101,Philadelphia,PA,USA,Small
26,89.01,2314.26,11/25/2003 0:00,Shipped,4,11,2003,Classic Cars,101,Lyon,,France,Small
33,100.0,3871.89,12/5/2003 0:00,Shipped,4,12,2003,Classic Cars,101,Vancouver,BC,Canada,Medium
31,88.0,2728.0,2/4/2004 0:00,Shipped,1,2,2004,Classic Cars,101,Singapore,,Singapore,Small
50,100.0,5614.0,3/11/2004 0:00,Shipped,1,3,2004,Classic Cars,101,San Rafael,CA,USA,Medium
44,100.0,4628.8,5/4/2004 0:00,Shipped,2,5,2004,Classic Cars,101,New Haven,CT,USA,Medium
45,80.92,3641.4,6/15/2004 0:00,Shipped,2,6,2004,Classic Cars,101,Minato-ku,Tokyo,Japan,Medium
46,88.0,4048.0,7/19/2004 0:00,Shipped,3,7,2004,Classic Cars,101,Chatswood,NSW,Australia,Medium
27,85.98,2321.46,8/19/2004 0:00,Shipped,3,8,2004,Classic Cars,101,Allentown,PA,USA,Small
28,100.0,3256.96,9/8/2004 0:00,Shipped,3,9,2004,Classic Cars,101,Boras,,Sweden,Medium
40,100.0,4208.0,10/11/2004 0:00,Shipped,4,10,2004,Classic Cars,101,Versailles,,France,Medium
30,99.13,2973.9,10/22/2004 0:00,Shipped,4,10,2004,Classic Cars,101,Vancouver,BC,Canada,Small
34,100.0,4248.3,11/5/2004 0:00,Shipped,4,11,2004,Classic Cars,101,NYC,NY,USA,Medium
46,100.0,9558.8,11/20/2004 0:00,Shipped,4,11,2004,Classic Cars,101,Paris,,France,Large
32,82.83,2650.56,11/1/2004 0:00,Shipped,4,11,2004,Classic Cars,101,Madrid,,Spain,Small
27,100.0,3761.37,12/10/2004 0:00,Shipped,4,12,2004,Classic Cars,101,Madrid,,Spain,Medium
34,100.0,4301.34,1/23/2005 0:00,Shipped,1,1,2005,Classic Cars,101,San Rafael,CA,USA,Medium
34,54.84,1864.56,2/17/2005 0:00,Shipped,1,2,2005,Classic Cars,101,San Rafael,CA,USA,Small
34,100.0,3576.8,5/1/2005 0:00,Shipped,2,5,2005,Classic Cars,101,Montreal,Quebec,Canada,Medium
32,100.0,3986.56,2/17/2003 0:00,Shipped,1,2,2003,Planes,118,Bergamo,,Italy,Medium
24,100.0,3417.12,4/29/2003 0:00,Shipped,2,4,2003,Planes,118,Melbourne,Victoria,Australia,Medium
27,99.67,2691.09,6/27/2003 0:00,Shipped,2,6,2003,Planes,118,Madrid,,Spain,Small
20,100.0,2752.6,8/25/2003 0:00,Shipped,3,8,2003,Planes,118,Pasadena,CA,USA,Small
36,100.0,4527.72,10/28/2003 0:00,Shipped,4,10,2003,Planes,118,Burlingame,CA,USA,Medium
29,100.0,3957.05,11/18/2003 0:00,Shipped,4,11,2003,Planes,118,Bergen,,Norway,Medium
25,100.0,2818.0,1/12/2004 0:00,Shipped,1,1,2004,Planes,118,Osaka,Osaka,Japan,Small
29,100.0,3199.86,2/20/2004 0:00,Shipped,1,2,2004,Planes,118,Melbourne,Victoria,Australia,Medium
25,96.11,2402.75,4/2/2004 0:00,Shipped,2,4,2004,Planes,118,Tsawassen,BC,Canada,Small
44,100.0,6055.72,5/11/2004 0:00,Shipped,2,5,2004,Planes,118,San Jose,CA,USA,Medium
47,100.0,5465.16,6/28/2004 0:00,Shipped,2,6,2004,Planes,118,Bridgewater,CT,USA,Medium
48,100.0,6378.72,7/23/2004 0:00,Shipped,3,7,2004,Planes,118,Nantes,,France,Medium
45,100.0,5392.8,8/27/2004 0:00,Shipped,3,8,2004,Planes,118,Cambridge,MA,USA,Medium
35,100.0,3986.5,9/16/2004 0:00,Shipped,3,9,2004,Planes,118,Dublin,,Ireland,Medium
31,100.0,4009.23,10/15/2004 0:00,Shipped,4,10,2004,Planes,118,White Plains,NY,USA,Medium
50,100.0,7119.0,11/2/2004 0:00,Shipped,4,11,2004,Planes,118,Allentown,PA,USA,Large
33,100.0,4072.2,11/12/2004 0:00,Shipped,4,11,2004,Planes,118,Bergamo,,Italy,Medium
29,100.0,4094.51,11/24/2004 0:00,Shipped,4,11,2004,Planes,118,Barcelona,,Spain,Medium
48,68.8,3302.4,12/4/2004 0:00,Shipped,4,12,2004,Planes,118,Glendale,CT,USA,Medium
44,72.42,3186.48,12/17/2004 0:00,Shipped,4,12,2004,Planes,118,Chatswood,NSW,Australia,Medium
25,66.73,1668.25,2/3/2005 0:00,Shipped,1,2,2005,Planes,118,Nantes,,France,Small
50,100.0,7154.5,3/3/2005 0:00,Shipped,1,3,2005,Planes,118,New Bedford,MA,USA,Large
23,100.0,2810.83,3/30/2005 0:00,Shipped,1,3,2005,Planes,118,Reims,,France,Small
41,100.0,5642.83,5/10/2005 0:00,Shipped,2,5,2005,Planes,118,Reggio Emilia,,Italy,Medium
44,74.4,3273.6,2/17/2003 0:00,Shipped,1,2,2003,Planes,80,Bergamo,,Italy,Medium
43,76.0,3268.0,4/29/2003 0:00,Shipped,2,4,2003,Planes,80,Melbourne,Victoria,Australia,Medium
28,96.0,2688.0,8/10/2003 0:00,Shipped,3,8,2003,Planes,80,New Bedford,MA,USA,Small
43,86.4,3715.2,10/6/2003 0:00,Shipped,4,10,2003,Planes,80,Helsinki,,Finland,Medium
48,96.0,4608.0,10/28/2003 0:00,Shipped,4,10,2003,Planes,80,Burlingame,CA,USA,Medium
38,82.4,3131.2,12/1/2003 0:00,Shipped,4,12,2003,Planes,80,Burbank,CA,USA,Medium
31,86.4,2678.4,1/12/2004 0:00,Shipped,1,1,2004,Planes,80,Osaka,Osaka,Japan,Small
26,67.2,1747.2,2/20/2004 0:00,Shipped,1,2,2004,Planes,80,Melbourne,Victoria,Australia,Small
32,92.0,2944.0,4/2/2004 0:00,Shipped,2,4,2004,Planes,80,Tsawassen,BC,Canada,Small
44,67.2,2956.8,5/11/2004 0:00,Shipped,2,5,2004,Planes,80,San Jose,CA,USA,Small
43,73.6,3164.8,7/23/2004 0:00,Shipped,3,7,2004,Planes,80,Nantes,,France,Medium
25,69.6,1740.0,8/21/2004 0:00,Shipped,3,8,2004,Planes,80,Oslo,,Norway,Small
22,80.8,1777.6,9/15/2004 0:00,Shipped,3,9,2004,Planes,80,Munich,,Germany,Small
21,87.2,1831.2,10/15/2004 0:00,Shipped,4,10,2004,Planes,80,White Plains,NY,USA,Small
48,75.2,3609.6,11/1/2004 0:00,Shipped,4,11,2004,Planes,80,Cowes,Isle of Wight,UK,Medium
33,64.0,2112.0,11/12/2004 0:00,Shipped,4,11,2004,Planes,80,Bergamo,,Italy,Small
34,100.0,3644.12,11/24/2004 0:00,Shipped,4,11,2004,Planes,80,Salzburg,,Austria,Medium
43,81.95,3523.85,12/4/2004 0:00,Shipped,4,12,2004,Planes,80,Glendale,CT,USA,Medium
44,100.0,5001.92,12/17/2004 0:00,Shipped,4,12,2004,Planes,80,Chatswood,NSW,Australia,Medium
44,100.0,5208.72,2/3/2005 0:00,Shipped,1,2,2005,Planes,80,Nantes,,France,Medium
32,94.34,3018.88,3/1/2005 0:00,Resolved,1,3,2005,Planes,80,Madrid,,Spain,Medium
29,65.6,1902.4,3/30/2005 0:00,Shipped,1,3,2005,Planes,80,Reims,,France,Small
39,67.2,2620.8,5/10/2005 0:00,Shipped,2,5,2005,Planes,80,Reggio Emilia,,Italy,Small
39,81.14,3164.46,2/11/2003 0:00,Shipped,1,2,2003,Ships,100,Kobenhavn,,Denmark,Medium
36,100.0,4219.2,4/21/2003 0:00,Shipped,2,4,2003,Ships,100,Barcelona,,Spain,Medium
42,91.15,3828.3,6/12/2003 0:00,Shipped,2,6,2003,Ships,100,London,,UK,Medium
21,100.0,2334.99,8/8/2003 0:00,Shipped,3,8,2003,Ships,100,San Rafael,CA,USA,Small
50,88.15,4407.5,9/28/2003 0:00,Shipped,3,9,2003,Ships,100,Madrid,,Spain,Medium
44,92.16,4055.04,11/7/2003 0:00,Shipped,4,11,2003,Ships,100,Madrid,,Spain,Medium
37,100.0,3891.66,11/14/2003 0:00,Shipped,4,11,2003,Ships,100,New Bedford,MA,USA,Medium
27,92.16,2488.32,11/26/2003 0:00,Shipped,4,11,2003,Ships,100,Barcelona,,Spain,Small
37,100.0,4447.4,1/2/2004 0:00,Shipped,1,1,2004,Ships,100,Lyon,,France,Medium
38,100.0,4187.22,2/19/2004 0:00,Shipped,1,2,2004,Ships,100,San Diego,CA,USA,Medium
48,96.16,4615.68,3/20/2004 0:00,Shipped,1,3,2004,Ships,100,Cowes,Isle of Wight,UK,Medium
25,88.15,2203.75,6/17/2004 0:00,Shipped,2,6,2004,Ships,100,Montreal,Quebec,Canada,Small
40,86.15,3446.0,7/21/2004 0:00,Shipped,3,7,2004,Ships,100,Bruxelles,,Belgium,Medium
22,88.15,1939.3,8/20/2004 0:00,Shipped,3,8,2004,Ships,100,Tsawassen,BC,Canada,Small
34,100.0,3473.78,9/10/2004 0:00,Shipped,3,9,2004,Ships,100,Boston,MA,USA,Medium
